CSE3004 Design and Analysis of Algorithm 22BCE F1+TF1
CSE3004 Design and Analysis of Algorithm 22BCE C2+TC2
CSE3004 Design and Analysis of Algorithm 22BCE E2+TE2
CSE3004 Design and Analysis of Algorithm 22BCE F2+TF2
CSE3004 Design and Analysis of Algorithm 22BCE C1+TC1
CSE3004 Design and Analysis of Algorithm 22BCE E1+TE1
CSE3004 Design and Analysis of Algorithm 22BCE C2+TC2
CSE3006 Data Visualization 23BCE - DA C1+TC1
CSE3006 Data Visualization 23BCE - DA C2+TC2
CSE3006 Data Visualization 23BCE - DA E1+TE1
CSE3006 Data Visualization 23BCE - DA E2+TE2

CSE3006 Data Visualization 23BCE - DA C2+TC2
CSE3008 Introduction to Machine Learning 23BCE - AIML D1+TD1
CSE3008 Introduction to Machine Learning 23BCE - AIML D2+TD2
CSE3008 Introduction to Machine Learning 23BCE - AIML B1+TB1
CSE3008 Introduction to Machine Learning 23BCE - AIML B2+TB2
CSE3008 Introduction to Machine Learning 23BCE - AIML D1+TD1
CSE3008 Introduction to Machine Learning 23BCE - AIML D2+TD2
CSE3008 Introduction to Machine Learning 23BCE - AIML B1+TB1
CSE3008 Introduction to Machine Learning 23BCE - AIML B2+TB2
CSE3008 Introduction to Machine Learning 23BCE - AIML D1+TD1
CSE3008 Introduction to Machine Learning 23BCE - AIML D2+TD2
CSE3008 Introduction to Machine Learning 23BCE - AIML B1+TB1
CSE3008 Introduction to Machine Learning 23BCE - AIML B2+TB2
CSE3008 Introduction to Machine Learning 23BCE - AIML D1+TD1
CSE3008 Introduction to Machine Learning 23BCE - AIML D2+TD2
CSE3008 Introduction to Machine Learning 23BCE - AIML B1+TB1
CSE3008 Introduction to Machine Learning 22MIC/22MIS C1+TC1
CSE3008 Introduction to Machine Learning 22MIC/22MIS C2+TC2
CSE3008 Introduction to Machine Learning 22MIC/22MIS C1+TC1
CSE3008 Introduction to Machine Learning 22MIC/22MIS C2+TC2
CSE3008 Introduction to Machine Learning 21MIC/21MIS C1+TC1
CSE3008 Introduction to Machine Learning 21MIC/21MIS C2+TC2
CSE3008 Introduction to Machine Learning 21MIC/21MIS G1+TG1
CSE3009 NoSQL Databases 22BCE - DA D1+TD1
CSE3009 NoSQL Databases 22BCE - DA D2+TD2
CSE3009 NoSQL Databases 22BCE - DA E1+TE1
CSE3012 Network Security 22BCE - CYBER SEC C1+TC1
CSE3012 Network Security 22BCE - CYBER SEC F1+TFF1
CSE3012 Network Security 22BCE - CYBER SEC F2+TF2
CSE3015 Natural Language Processing 22BCE - AIML A1+TA1
CSE3015 Natural Language Processing 22BCE - AIML A2+TA2
CSE3015 Natural Language Processing 22BCE - AIML E1+TE1
CSE3015 Natural Language Processing 22BCE - AIML E2+TE2
CSE3015 Natural Language Processing 22BCE - AIML C1+TC1
CSE3015 Natural Language Processing 22BCE - AIML C2+TC2
CSE3015 Natural Language Processing 22BCE - AIML A1+TA1
CSE3015 Natural Language Processing 22BCE - AIML A2+TA2
CSE3015 Natural Language Processing 22BCE - AIML E1+TE1
CSE3015 Natural Language Processing 22BCE - AIML E2+TE2
CSE3015 Natural Language Processing 22BCE - AIML C1+TC1
CSE3015 Natural Language Processing 22BCE - AIML C2+TC2
CSE3015 Natural Language Processing 22BCE - AIML A1+TA1
CSE3015 Natural Language Processing 22BCE - AIML A2+TA2
CSE3015 Natural Language Processing 22BCE - AIML E1+TE1
CSE3015 Natural Language Processing 22BCE - AIML E2+TE2
CSE3015 Natural Language Processing 22BCE - AIML C1+TC1
CSE3015 Natural Language Processing 22BCE - AIML C2+TC2

CSE3015 Natural Language Processing 22BCE - AIML A1+TA1
CSE3015 Natural Language Processing 22BCE - AIML A2+TA2
CSE3015 Natural Language Processing 22BCE - AIML E1+TE1
CSE3015 Natural Language Processing 22BCE - AIML E2+TE2
CSE3015 Natural Language Processing 22BCE - AIML C1+TC1
CSE3015 Natural Language Processing 22BCE - AIML C2+TC2
CSE3018 Software Configuration Management 22MIC/22MIS A1+TA1
CSE3018 Software Configuration Management 22MIC/22MIS A2+TA2
CSE3018 Software Configuration Management 22MIC/22MIS B1+TB1
CSE3018 Software Configuration Management 22MIC/22MIS B2+TB2
CSE3035 Blockchain and Distributed Ledger Technology 22BCE - BLK CHAIN A1+TA1
CSE3035 Blockchain and Distributed Ledger Technology 22BCE - BLK CHAIN A2+TA2
CSE3041 Malware Analysis 22BCE - CYBER SEC C1+TC1
CSE3041 Malware Analysis 22BCE - CYBER SEC C2+TC2
CSE3041 Malware Analysis 22BCE - CYBER SEC G1+TG1
CSE4001 Cloud Computing 22BCE - Core G2+TG2
CSE4001 Cloud Computing 22BCE - Core E1+TE1
CSE4001 Cloud Computing 22BCE - Core E2+TE2
CSE4005 Data Warehousing and Data Mining 22BCE - Core D1+TD1
CSE4005 Data Warehousing and Data Mining 22BCE - Core D2+TD2
CSE4005 Data Warehousing and Data Mining 22BCE - Core G1+TG1
CSE4006 Deep Learning 22BCE - AIML B1+TB1
CSE4006 Deep Learning 22BCE - AIML B2+TB2
CSE4006 Deep Learning 22BCE - AIML D1+TD1
CSE4006 Deep Learning 22BCE - AIML D2+TD2
CSE4006 Deep Learning 22BCE - AIML F1+TF1
CSE4006 Deep Learning 22BCE - AIML F2+TF2
CSE4006 Deep Learning 22BCE - AIML B1+TB1
CSE4006 Deep Learning 22BCE - AIML B2+TB2
CSE4006 Deep Learning 22BCE - AIML D1+TD1
CSE4006 Deep Learning 22BCE - AIML D2+TD2
CSE4006 Deep Learning 22BCE - AIML F1+TF1
CSE4006 Deep Learning 22BCE - AIML F2+TF2
CSE4006 Deep Learning 22BCE - AIML B1+TB1
CSE4006 Deep Learning 22BCE - AIML B2+TB2
CSE4006 Deep Learning 22BCE - AIML D1+TD1
CSE4006 Deep Learning 22BCE - AIML D2+TD2
CSE4006 Deep Learning 22BCE - AIML F1+TFF1
CSE4006 Deep Learning 22BCE - AIML F2+SF1
CSE4006 Deep Learning 22BCE - AIML B1+TB1
CSE4006 Deep Learning 22BCE - AIML B2+TB2
CSE4006 Deep Learning 22BCE - AIML D1+TD1
CSE4006 Deep Learning 22BCE - AIML D2+TD2
CSE4006 Deep Learning 22BCE - AIML F1+TFF1
CSE4006 Deep Learning 22BCE - AIML F2+SF1
CSE4007 Digital Image Processing 23BCE - Core A1+TA1
CSE4007 Digital Image Processing 23BCE - Core A2+TA2

CSE4007 Digital Image Processing 23BCE - Core F2+TF2
CSE4011 Internet of Things 22BCE - Core G2+TG2
CSE4011 Internet of Things 22BCE - Core F1+TFF1
CSE4011 Internet of Things 22BCE - Core F2+SF1
CSE4016 Database Administration 22BCE - DA F1+TF1
CSE4016 Database Administration 22BCE - DA F2+SF1
CSE4016 Database Administration 22BCE - DA G1+TG1
CSE4049 Software Project Management 22BCE - SWEng B2+TB2
ECE1008 Sensors and Control Systems 22BME -ROB/22BME - DM E1+TE1
ECE1010 Probability and Random Processes 23BEC A1+TA1+TAA1
ECE1010 Probability and Random Processes 23BEC A2+TA2+TAA2
ECE1010 Probability and Random Processes 23BEC B1+TB1+TBB1
ECE1010 Probability and Random Processes 23BEC B2+TB2+TBB2
ECE1010 Probability and Random Processes 23BEC A2+TA2+TAA2
ECE1011 Hybrid and Electric Vehicles 22BEC - EVT B2+TB2+TBB2
ECE2001 Analog Devices and Circuits 23BEC C1+TC1
ECE2001 Analog Devices and Circuits 23BEC C2+TC2
ECE2001 Analog Devices and Circuits 23BEC D1+TD1
ECE2001 Analog Devices and Circuits 23BEC D2+TD2
ECE2001 Analog Devices and Circuits 23BEC C2+TC2
ECE2002 Computer Organization and Architecture 23BCE A1+TA1+TAA1
ECE2002 Computer Organization and Architecture 23BCE B1+TB1+TBB1
ECE2002 Computer Organization and Architecture 23BCE D1+TD1+TDD1
ECE2002 Computer Organization and Architecture 23BCE A2+TA2+TAA2
ECE2002 Computer Organization and Architecture 23BCE B2+TB2+TBB2
ECE2002 Computer Organization and Architecture 23BCE D2+TD2+TDD2
ECE2002 Computer Organization and Architecture 23BCE A1+TA1+TAA1
ECE2002 Computer Organization and Architecture 23BCE B1+TB1+TBB1
ECE2002 Computer Organization and Architecture 23BCE D1+TD1+TDD1
ECE2002 Computer Organization and Architecture 23BCE A2+TA2+TAA2
ECE2002 Computer Organization and Architecture 23BCE B2+TB2+TBB2
ECE2002 Computer Organization and Architecture 23BCE D2+TD2+TDD2
ECE2002 Computer Organization and Architecture 23BCE A1+TA1+TAA1
ECE2002 Computer Organization and Architecture 23BCE B1+TB1+TBB1
ECE2002 Computer Organization and Architecture 23BCE D1+TD1+TDD1
ECE2002 Computer Organization and Architecture 23BCE A2+TA2+TAA2
ECE2002 Computer Organization and Architecture 23BCE B2+TB2+TBB2
ECE2002 Computer Organization and Architecture 23BCE D2+TD2+TDD2
ECE2002 Computer Organization and Architecture 23BCE A1+TA1+TAA1
ECE2002 Computer Organization and Architecture 23BCE B1+TB1+TBB1
ECE2002 Computer Organization and Architecture 23BCE D1+TD1+TDD1
ECE2002 Computer Organization and Architecture 23BCE A2+TA2+TAA2
ECE2002 Computer Organization and Architecture 23BCE B2+TB2+TBB2
ECE2002 Computer Organization and Architecture 23BCE D2+TD2+TDD2
ECE2002 Computer Organization and Architecture 23BCE A1+TA1+TAA1
ECE2002 Computer Organization and Architecture 23BCE B1+TB1+TBB1
ECE2002 Computer Organization and Architecture 23BCE D1+TD1+TDD1

ECE2002 Computer Organization and Architecture 23BCE A2+TA2+TAA2
ECE2002 Computer Organization and Architecture 23BCE B2+TB2+TBB2
ECE2002 Computer Organization and Architecture 23BCE D2+TD2+TDD2
ECE2002 Computer Organization and Architecture 23BCE A1+TA1+TAA1
ECE2002 Computer Organization and Architecture 23BCE B1+TB1+TBB1
ECE2002 Computer Organization and Architecture 23BCE D1+TD1+TDD1
ECE2002 Computer Organization and Architecture 23BCE A2+TA2+TAA2
ECE2002 Computer Organization and Architecture 23BCE B2+TB2+TBB2
ECE2002 Computer Organization and Architecture 23BCE D2+TD2+TDD2
ECE2002 Computer Organization and Architecture 23BCE D2+TD2+TDD2
ECE2002 Computer Organization and Architecture 23BCE A1+TA1+TAA1
ECE2002 Computer Organization and Architecture 23BCE D1+TD1+TDD1
ECE2002 Computer Organization and Architecture 23BCE A2+TA2+TAA2
ECE2006 Communication Systems 22BEC B1+TB1
ECE2006 Communication Systems 22BEC B2+TB2
ECE2006 Communication Systems 22BEC D1+TD1
ECE2006 Communication Systems 22BEC D2+TD2
ECE2009 Data Acquisition and Transmission Systems 23BEC - ES B1+TB1
ECE2014 Microprocessors and Microcontrollers 23BEC E1+TE1
ECE2014 Microprocessors and Microcontrollers 23BEC E2+TE2
ECE2014 Microprocessors and Microcontrollers 23BEC F1+TF1
ECE2014 Microprocessors and Microcontrollers 23BEC F2+TF2
ECE2014 Microprocessors and Microcontrollers 23BEC E2+TE2
ECE2015 Computer Architecture 23MIC A1+TA1+TAA1
ECE2015 Computer Architecture 23MIC A2+TA2+TAA2
ECE2015 Computer Architecture 23MIC B1+TB1+TBB1
ECE2015 Computer Architecture 23MIC B2+TB2+TBB2
ECE3001 Linear Integrated Circuits and Applications 22BEC A1+TA1
ECE3001 Linear Integrated Circuits and Applications 22BEC A2+TA2
ECE3001 Linear Integrated Circuits and Applications 22BEC C1+TC1
ECE3001 Linear Integrated Circuits and Applications 22BEC C2+TC2
ECE3002 Antennas and wave propagation 23BEC B2+TB2
ECE3004 Embedded Hardware Software System Design 22BEC - ES E2+TE2
ECE3005 CMOS VLSI Design 22BEC - VLSI E1+TE1
ECE3006 HDL Verification and Methodology 23BEC - VLSI D1+TD1
ECE3008 Neural Networks and Fuzzy systems 23BEC D2+TD2+TDD2
ECE3010 Speech Processing 22BEC - IVP B1+TB1
ECE3023 Scripting Languages 22BEC - Core D1+TD1
ECE4004 Automotive Electrical and Electronic systems 22BEC - ES/22BEC - EVT E1+TE1+TEE1
ECE4006 Analog IC Design 22BEC - VLSI F1+TFF1
ECE4011 Robotics and Automation 22BEC - ES A2+TA2+TAA2
ECE4017 IoT Domain Analyst 22BEC - IOT C2
ECE4018 Image Analysis and Computer Vision 22BEC - IVP A1+TA1
FRL2004 Korean for Beginners 22BEC G1
FRL1005 German for Beginners 22BEC G2
FRL1004 Basic Spanish 22BEC F1
FRL1002 French for Beginners 22BEC F2

MAT1011 Applied Statistics 23BCE/23BEC/23BME C1+TC1
MAT1011 Applied Statistics 23BCE/23BEC/23BME E1+TE1
MAT1011 Applied Statistics 23BCE/23BEC/23BME F1+TF1
MAT1011 Applied Statistics 23BCE/23BEC/23BME C2+TC2
MAT1011 Applied Statistics 23BCE/23BEC/23BME E2+TE2
MAT1011 Applied Statistics 23BCE/23BEC/23BME F2+TF2
MAT1011 Applied Statistics 23BCE/23BEC/23BME C1+TC1
MAT1011 Applied Statistics 23BCE/23BEC/23BME E1+TE1
MAT1011 Applied Statistics 23BCE/23BEC/23BME F1+TF1
MAT1011 Applied Statistics 23BCE/23BEC/23BME C2+TC2
MAT1011 Applied Statistics 23BCE/23BEC/23BME E2+TE2
MAT1011 Applied Statistics 23BCE/23BEC/23BME F2+TF2
MAT1011 Applied Statistics 23BCE/23BEC/23BME C1+TC1
MAT1011 Applied Statistics 23BCE/23BEC/23BME E1+TE1
MAT1011 Applied Statistics 23BCE/23BEC/23BME F1+TFF1
MAT1011 Applied Statistics 23BCE/23BEC/23BME C2+TC2
MAT1011 Applied Statistics 23BCE/23BEC/23BME E2+TE2
MAT1011 Applied Statistics 23BCE/23BEC/23BME F2+SF1
MAT1011 Applied Statistics 23BCE/23BEC/23BME C1+TC1
MAT1011 Applied Statistics 23BCE/23BEC/23BME E1+TE1
MAT1011 Applied Statistics 23BCE/23BEC/23BME F1+TF1
MAT1011 Applied Statistics 23BCE/23BEC/23BME C2+TC2
MAT1011 Applied Statistics 23BCE/23BEC/23BME E2+TE2
MAT1011 Applied Statistics 23BCE/23BEC/23BME F2+TF2
MAT1011 Applied Statistics 23BCE/23BEC/23BME C1+TC1
MAT1011 Applied Statistics 23BCE/23BEC/23BME E1+TE1
MAT1011 Applied Statistics 23BCE/23BEC/23BME F1+TF1
MAT1011 Applied Statistics 23BCE/23BEC/23BME C2+TC2
MAT1011 Applied Statistics 23BCE/23BEC/23BME E2+TE2
MAT1011 Applied Statistics 23BCE/23BEC/23BME F2+TF2
MAT1011 Applied Statistics 23BCE/23BEC/23BME C1+TC1
MAT1011 Applied Statistics 23BCE/23BEC/23BME E1+TE1
MAT1011 Applied Statistics 23BCE/23BEC/23BME F1+TF1
MAT1011 Applied Statistics 23BCE/23BEC/23BME C2+TC2
MAT1011 Applied Statistics 23BCE/23BEC/23BME E2+TE2
MAT1011 Applied Statistics 23BCE/23BEC/23BME F2+TF2
MAT1011 Applied Statistics 23BCE/23BEC/23BME F1+TF1
MAT1011 Applied Statistics 23BCE/23BEC/23BME C1+TC1
MAT1011 Applied Statistics 23BCE/23BEC/23BME F2+TF2
MAT1011 Applied Statistics 23BCE/23BEC/23BME C2+TC2
MAT1011 Applied Statistics 23BCE/23BEC/23BME C1+TC1
MAT1011 Applied Statistics 23BCE/23BEC/23BME E1+TE1
MAT1011 Applied Statistics 23BCE/23BEC/23BME F1+TF1
MAT1011 Applied Statistics 23BCE/23BEC/23BME C2+TC2
MAT1011 Applied Statistics 23BCE/23BEC/23BME E2+TE2
MAT1011 Applied Statistics 23BCE/23BEC/23BME F2+TF2
MAT2003 Optimization Techniques 23BCE - DA C1+TC1

MAT2003 Optimization Techniques 23BCE - DA C2+TC2
MAT2003 Optimization Techniques 23BCE - DA D1+TD1
MAT2003 Optimization Techniques 23BCE - DA D2+TD2
MAT2003 Optimization Techniques 23BCE - DA C1+TC1
MAT2003 Optimization Techniques 23BCE - DA C2+TC2
MAT2003 Optimization Techniques 23BCE - DA D1+TD1
MAT2003 Optimization Techniques 23BCE - DA D2+TD2
MAT2003 Optimization Techniques 23BCE - DA C1+TC1
MEC2005 Fundamentals of Manufacturing Processes 23BME E1+TE1
MEC2005 Fundamentals of Manufacturing Processes 23BME E2+TE2
MEC2008 Product Design and Development 22BME - DM B1+TB1+TBB1
MEC2014 Production Planning and Inventory Control 22BME - Core C2+TC2
MEC2018 Thermal Engineering Systems 23BME A1+TA1
MEC2018 Thermal Engineering Systems 23BME A2+TA2
MEC2021 Mechatronics 22BME - MECHATRONICS B2+TB2+TBB2
MEC3002 Theory of Machines 23BME B1+TB1
MEC3002 Theory of Machines 23BME B2+TB2
MEC3006 Fluid Dynamics and Hydraulic Machines 22BME - Core E2+TE2
MEC3010 Renewable Source of Energy 22BME - Core C1+TC1
MEC3011 Operations Research 22BME - Core F2+SF1
MEC3012 Additive Manufacturing 22BME - DM F1+TFF1
MEC3015 Advanced Machining Processes 22BME - Core D1+TD1
MEC3027 Robot Dynamics 22BME - ROB A1+TA1+TAA1
MEC4001 Computational Fluid Dynamics 22BME - Core D2+TD2
MEC4004 Refrigeration and Air Conditioning 22BME - Core F1+TFF1
MEC4008 Automobile Engineering 22BME - AD A2+TA2
MEC4017 Introduction to Mechanical Vibrations 22BME - Core F2+SF1
MGT1040 Entrepreneurship 23BCE/23BEC/23BME F1
MGT1040 Entrepreneurship 23BCE/23BEC/23BME F2
MGT1040 Entrepreneurship 23BCE/23BEC/23BME G1
MGT1040 Entrepreneurship 23BCE/23BEC/23BME G2
MGT1040 Entrepreneurship 23BCE/23BEC/23BME A1
MGT1040 Entrepreneurship 23BCE/23BEC/23BME A2
MGT1040 Entrepreneurship 23BCE/23BEC/23BME F1
MGT1040 Entrepreneurship 23BCE/23BEC/23BME F2
MGT1040 Entrepreneurship 23BCE/23BEC/23BME G1
MGT1040 Entrepreneurship 23BCE/23BEC/23BME G2
MGT1040 Entrepreneurship 23BCE/23BEC/23BME E1
MGT1040 Entrepreneurship 23BCE/23BEC/23BME E2
MGT1040 Entrepreneurship 23BCE/23BEC/23BME F1
MGT1040 Entrepreneurship 23BCE/23BEC/23BME F2
MGT1040 Entrepreneurship 23BCE/23BEC/23BME A1
MGT1040 Entrepreneurship 23BCE/23BEC/23BME A2
MGT1040 Entrepreneurship 23BCE/23BEC/23BME E1
